Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,ROMol,ROMol_H,ECFP6,MACCS,Fp2D,Fp3D
CHEMBL1777870,,None,320.39,0,4.33,"16, mixture of diastereomers",CC#CC(CC(=O)O)c1ccc(O[C@@H]2CCc3ccccc32)cc1,IC50,'=',42.0,nM,7.38,,,UO_0000065,23.02,0.42,3.05,15.85,0,CHEMBL1780444,Inhibition of human GPR40 expressed in CHO cells by SPA based binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1777807,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308072,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d09e70>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9587bc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL519358,,None,470.45,1,5.67,10a,CCCN1C(=O)c2ccccc2[C@@H](C(=O)O)[C@@H]1c1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,IC50,'=',29.0,nM,7.54,,,UO_0000065,,,,,0,CHEMBL994680,Antagonist activity at human GPR40 expressed HEK293 cells assessed as effect on intracellular calcium concentration by FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1138453,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307715,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d09ee0>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9587c30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3758511,,None,415.51,0,4.24,B,CCOC(=O)CCCCCOc1ccc2cc(CC3SC(=O)NC3=O)ccc2c1,IC50,'=',6300.0,nM,5.2,,,UO_0000065,12.52,0.24,0.96,6.37,0,CHEMBL3760348,Modulation of FFAR1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3758151,1,Scientific Literature,Eur J Med Chem,2016,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d09f50>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9587ca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3913640,,None,339.42,0,4.59,19,Cc1ccc(S(=O)(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,IC50,'=',10000.0,nM,5.0,,,UO_0000065,,,,,0,CHEMBL3860590,Antagonist activity against human FFA1 expressed in human Flp-In T-REx293 cells assessed as as reduction in TUG424-induced response by Fura2-AM dye based calcium mobilization assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,Flp-In T-REx293,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3860043,1,Scientific Literature,J Med Chem,2016,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d09fc0>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9587d10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL485328,,None,377.44,0,4.84,15i,CC[C@H](C)CN1C(=O)c2ccccc2[C@@H](C(=O)O)[C@@H]1c1cc2ccccc2o1,IC50,'=',20.0,nM,7.7,,,UO_0000065,,,,,0,CHEMBL994680,Antagonist activity at human GPR40 expressed HEK293 cells assessed as effect on intracellular calcium concentration by FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1138453,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307715,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a030>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9587d80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3932897,,None,369.42,0,4.64,28,Cc1ccc(Oc2cc(F)cc(N3Cc4ccccc4S3(=O)=O)c2)cc1,IC50,'=',2884.03,nM,5.54,,,UO_0000065,,,,,0,CHEMBL3860590,Antagonist activity against human FFA1 expressed in human Flp-In T-REx293 cells assessed as as reduction in TUG424-induced response by Fura2-AM dye based calcium mobilization assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,Flp-In T-REx293,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3860043,1,Scientific Literature,J Med Chem,2016,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a0a0>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9587df0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3741974,,None,325.34,0,3.66,31,CCOc1cc(COc2cccc(F)c2)nc(-c2ccccn2)n1,IC50,'=',251.19,nM,6.6,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a110>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9587e60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3740906,,None,331.3,0,3.84,27,Cc1cc(COc2cc(F)c(F)cc2F)nc(-c2ccccn2)n1,IC50,'=',398.11,nM,6.4,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a180>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9587ed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3741704,,None,302.34,0,3.3,11,Cc1cc(COc2ccc(C#N)cc2)nc(-c2ccccn2)n1,IC50,'=',31622.78,nM,4.5,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a1f0>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9587f40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3739495,,None,334.38,0,3.38,12,CC(=O)Nc1ccccc1OCc1cc(C)nc(-c2ccccn2)n1,IC50,'>',39810.72,nM,,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a260>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9590040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3971461,,None,356.38,0,3.72,33,O=S1(=O)c2ccccc2CN1c1cc(F)cc(Oc2ccncc2)c1,IC50,'>',100000.0,nM,,,,UO_0000065,,,,,0,CHEMBL3860590,Antagonist activity against human FFA1 expressed in human Flp-In T-REx293 cells assessed as as reduction in TUG424-induced response by Fura2-AM dye based calcium mobilization assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,Flp-In T-REx293,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3860043,1,Scientific Literature,J Med Chem,2016,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a2d0>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb95900b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3740072,,None,401.39,0,4.71,41,Fc1ccc(OCc2cc(OCC3CCC3)nc(-c3ccccn3)n2)c(F)c1F,IC50,'=',12.59,nM,7.9,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a340>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9590120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL485146,,None,339.39,0,3.47,8a,CCCN1C(=O)c2ccccc2[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,IC50,'=',2100.0,nM,5.68,,,UO_0000065,,,,,0,CHEMBL994680,Antagonist activity at human GPR40 expressed HEK293 cells assessed as effect on intracellular calcium concentration by FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1138453,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307715,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a3b0>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9590190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3740835,,None,307.35,0,3.43,7,COc1cccc(OCc2cc(C)nc(-c3ccccn3)n2)c1,IC50,'=',1995.26,nM,5.7,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a420>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9590200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3739500,,None,307.35,0,3.43,8,COc1ccc(OCc2cc(C)nc(-c3ccccn3)n2)cc1,IC50,'=',7943.28,nM,5.1,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a490>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9590270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3741571,,None,355.42,0,2.83,15,Cc1cc(COc2ccccc2S(C)(=O)=O)nc(-c2ccccn2)n1,IC50,'>',39810.72,nM,,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a500>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb95902e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3739712,,None,331.3,0,3.84,24,Cc1cc(COc2ccc(F)c(F)c2F)nc(-c2ccccn2)n1,IC50,'=',251.19,nM,6.6,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a570>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9590350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3741109,,None,313.31,0,3.7,22,Cc1cc(COc2ccc(F)cc2F)nc(-c2ccccn2)n1,IC50,'=',398.11,nM,6.4,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a5e0>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb95903c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3742135,,None,400.4,0,4.38,35,CC1(C)CN(c2cc(COc3ccc(F)c(F)c3F)nc(-c3ccccn3)n2)C1,IC50,'=',25.12,nM,7.6,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a650>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9590430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3739442,,None,311.32,0,3.27,30,COc1cc(COc2cccc(F)c2)nc(-c2ccccn2)n1,IC50,'=',1258.93,nM,5.9,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a6c0>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb95904a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3739473,,None,334.38,0,3.38,14,CC(=O)Nc1ccc(OCc2cc(C)nc(-c3ccccn3)n2)cc1,IC50,'>',39810.72,nM,,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a730>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9590510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3741858,,None,324.36,0,3.69,33,CCNc1cc(COc2cccc(F)c2)nc(-c2ccccn2)n1,IC50,'=',630.96,nM,6.2,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a7a0>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9590580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3741735,,None,421.35,0,3.65,46,Fc1ccc(OCc2cc(OCC3(F)COC3)nc(-c3ccccn3)n2)c(F)c1F,IC50,'=',63.1,nM,7.2,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a810>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb95905f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL3740598,,None,417.39,0,3.95,43,CC1(COc2cc(COc3ccc(F)c(F)c3F)nc(-c3ccccn3)n2)COC1,IC50,'=',79.43,nM,7.1,,,UO_0000065,,,,,0,CHEMBL3744105,Antagonist activity against human GPR40 expressed in HEK293s FLPIN cells assessed as elaidic acid stimulated IP1 release after 2 hrs by TR-FRET analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3739339,1,Scientific Literature,Medchemcomm,2015,None,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a880>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9590660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
CHEMBL1777878,,None,455.33,0,4.84,25,CC#C[C@@H](c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1)[C@H]1OC(=O)NC1=O,IC50,'=',151.0,nM,6.82,,,UO_0000065,14.98,0.29,1.98,9.24,0,CHEMBL1780444,Inhibition of human GPR40 expressed in CHO cells by SPA based binding assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL4422,Free fatty acid receptor 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1777807,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3308072,,,,<rdkit.Chem.rdchem.Mol object at 0x7b9eb9d0a8f0>,<rdkit.Chem.rdchem.Mol object at 0x7b9eb95906d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9595380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7b9eb9d08cf0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9f058911c0>,<rdkit.DataStructs.cDataStructs.SparseBitVect object at 0x7b9eb957c810>
